user_id,signup_date,country,age,gender,platform,acquisition_channel
U015076,2023-08-30,JP,38,F,iOS,paid_search
U015077,2023-08-30,HK,25,F,iOS,organic
U015078,2023-08-30,HK,16,F,Android,organic
U015079,2023-08-30,HK,26,F,Web,paid_search
U015080,2023-08-30,HK,18,F,Android,paid_social
U015081,2023-08-30,HK,38,M,iOS,organic
U015082,2023-08-30,TW,34,F,iOS,organic
U015083,2023-08-30,MY,28,F,Android,organic
U015084,2023-08-30,PH,24,M,Web,organic
U015085,2023-08-30,SG,25,M,Android,paid_social
U015086,2023-08-30,HK,35,F,Android,organic
U015087,2023-08-30,TW,16,M,iOS,organic
U015088,2023-08-30,HK,35,M,Web,paid_search
U015089,2023-08-30,HK,33,F,iOS,referral
U015090,2023-08-30,JP,16,F,iOS,paid_search
U015091,2023-08-30,TW,31,F,Android,organic
U015092,2023-08-30,TW,39,F,Android,referral
U015093,2023-08-30,JP,22,F,iOS,paid_social
U015094,2023-08-30,Other,31,M,iOS,organic
U015095,2023-08-30,SG,31,F,iOS,organic
U015096,2023-08-30,MY,35,F,Android,referral
U015097,2023-08-30,Other,48,M,iOS,referral
U015098,2023-08-30,JP,32,M,iOS,paid_social
U015099,2023-08-30,TW,60,F,iOS,paid_search
U015100,2023-08-30,TW,48,M,iOS,organic
U015101,2023-08-30,MY,43,F,Web,referral
U015102,2023-08-30,TW,47,M,iOS,referral
U015103,2023-08-30,HK,19,M,iOS,referral
U015104,2023-08-30,TW,42,F,Android,email_campaign
U015105,2023-08-30,HK,38,M,Web,organic
U015106,2023-08-30,TW,41,M,Android,organic
U015107,2023-08-30,ID,23,F,Android,organic
U015108,2023-08-30,SG,16,F,Android,paid_social
U015109,2023-08-30,ID,26,M,iOS,paid_social
U015110,2023-08-30,TH,35,M,iOS,organic
U015111,2023-08-30,TW,40,M,iOS,referral
U015112,2023-08-30,PH,29,F,iOS,organic
U015113,2023-08-30,TW,16,F,Android,paid_search
U015114,2023-08-30,MY,34,F,Android,referral
U015115,2023-08-31,TW,48,M,iOS,referral
U015116,2023-08-31,TH,34,M,iOS,organic
U015117,2023-08-31,TW,40,F,Web,organic
U015118,2023-08-31,PH,16,M,Android,paid_search
U015119,2023-08-31,TW,44,M,iOS,email_campaign
U015120,2023-08-31,TW,24,M,Web,referral
U015121,2023-08-31,ID,40,F,iOS,organic
U015122,2023-08-31,MY,31,M,Android,referral
U015123,2023-08-31,TH,22,F,iOS,organic
U015124,2023-08-31,HK,19,F,iOS,paid_social
U015125,2023-08-31,MY,30,F,Android,referral
U015126,2023-08-31,TW,31,F,Android,email_campaign
U015127,2023-08-31,ID,27,M,iOS,paid_social
U015128,2023-08-31,TW,40,F,Android,paid_search
U015129,2023-08-31,SG,20,F,Android,paid_search
U015130,2023-08-31,TW,27,M,Android,organic
U015131,2023-08-31,TW,16,F,Web,paid_social
U015132,2023-08-31,HK,51,F,Web,organic
U015133,2023-08-31,TW,24,M,Android,paid_social
U015134,2023-08-31,TH,40,F,Web,organic
U015135,2023-08-31,MY,42,M,Android,organic
U015136,2023-08-31,MY,33,F,Android,paid_search
U015137,2023-08-31,MY,45,M,Android,paid_search
U015138,2023-08-31,SG,21,M,iOS,organic
U015139,2023-08-31,PH,31,F,Web,organic
U015140,2023-08-31,TH,42,F,Android,referral
U015141,2023-08-31,ID,25,Other,iOS,email_campaign
U015142,2023-08-31,TW,35,M,Android,organic
U015143,2023-08-31,TW,28,F,Android,organic
U015144,2023-08-31,JP,22,M,Android,paid_search
U015145,2023-08-31,TW,25,M,Android,paid_search
U015146,2023-08-31,TW,31,M,iOS,organic
U015147,2023-08-31,MY,35,F,Android,organic
U015148,2023-08-31,ID,30,M,iOS,organic
U015149,2023-08-31,HK,49,M,iOS,referral
U015150,2023-08-31,JP,33,M,Android,email_campaign
U015151,2023-08-31,ID,46,Other,Web,organic
U015152,2023-08-31,PH,30,M,iOS,organic
U015153,2023-08-31,MY,45,F,Android,organic
U015154,2023-08-31,MY,28,F,Android,paid_social
U015155,2023-08-31,TW,25,F,Android,referral
U015156,2023-08-31,ID,39,M,Android,organic
U015157,2023-08-31,TW,40,M,Android,paid_search
U015158,2023-08-31,TW,34,M,Web,organic
U015159,2023-08-31,TW,23,F,Android,paid_social
U015160,2023-08-31,TW,38,F,Web,paid_search
U015161,2023-08-31,HK,32,M,iOS,organic
U015162,2023-08-31,TH,16,M,iOS,referral
U015163,2023-08-31,PH,18,F,Android,email_campaign
U015164,2023-08-31,TH,42,F,Android,paid_search
U015165,2023-08-31,TW,40,F,iOS,organic
U015166,2023-08-31,HK,16,F,iOS,referral
U015167,2023-08-31,HK,22,F,iOS,paid_social
U015168,2023-08-31,JP,30,M,Android,email_campaign
U015169,2023-08-31,MY,25,F,Android,organic
U015170,2023-08-31,JP,26,M,iOS,paid_social
U015171,2023-08-31,JP,49,M,iOS,organic
U015172,2023-08-31,TW,38,M,iOS,referral
U015173,2023-08-31,TW,29,F,Android,organic
U015174,2023-08-31,JP,45,M,Android,organic
U015175,2023-08-31,TW,57,F,iOS,referral
U015176,2023-08-31,ID,27,M,iOS,organic
U015177,2023-08-31,HK,36,F,Android,organic
U015178,2023-08-31,TW,52,M,iOS,referral
U015179,2023-08-31,SG,31,F,iOS,referral
U015180,2023-08-31,JP,30,F,Android,organic
U015181,2023-08-31,HK,39,F,iOS,referral
U015182,2023-08-31,JP,50,F,Android,referral
U015183,2023-08-31,TW,16,F,iOS,paid_social
U015184,2023-08-31,TW,30,F,Android,organic
U015185,2023-08-31,PH,40,M,Android,organic
U015186,2023-08-31,HK,25,F,Android,paid_social
U015187,2023-08-31,TW,20,F,iOS,referral
U015188,2023-08-31,HK,24,M,Web,email_campaign
U015189,2023-08-31,MY,33,F,Android,referral
U015190,2023-08-31,PH,16,M,Android,paid_search
U015191,2023-08-31,HK,32,F,Android,paid_social
U015192,2023-08-31,JP,21,Other,iOS,paid_social
U015193,2023-08-31,SG,30,F,iOS,paid_search
U015194,2023-08-31,TW,33,F,Android,organic
U015195,2023-08-31,TW,44,F,iOS,organic
U015196,2023-08-31,HK,18,F,Android,paid_social
U015197,2023-08-31,HK,26,Other,iOS,paid_social
U015198,2023-08-31,MY,35,F,Web,organic
U015199,2023-09-01,ID,16,M,Android,organic
U015200,2023-09-01,MY,36,F,iOS,organic
U015201,2023-09-01,TW,28,M,Android,referral
U015202,2023-09-01,TW,46,F,iOS,referral
U015203,2023-09-01,Other,16,F,Android,referral
U015204,2023-09-01,TW,24,F,Android,paid_social
U015205,2023-09-01,TW,16,M,iOS,organic
U015206,2023-09-01,ID,16,M,Web,organic
U015207,2023-09-01,JP,23,F,Android,paid_social
U015208,2023-09-01,TW,39,M,Web,email_campaign
U015209,2023-09-01,Other,27,M,iOS,organic
U015210,2023-09-01,HK,43,F,Android,organic
U015211,2023-09-01,TW,20,F,Android,paid_social
U015212,2023-09-01,TH,54,M,iOS,referral
U015213,2023-09-01,HK,32,M,Android,organic
U015214,2023-09-01,SG,26,F,Android,organic
U015215,2023-09-01,TH,23,M,Web,paid_social
U015216,2023-09-01,TW,26,F,iOS,paid_search
U015217,2023-09-01,TW,52,F,Android,organic
U015218,2023-09-01,ID,28,M,iOS,paid_search
U015219,2023-09-01,TW,21,M,iOS,organic
U015220,2023-09-01,TW,29,M,Android,referral
U015221,2023-09-01,HK,33,F,iOS,organic
U015222,2023-09-01,MY,32,F,Android,email_campaign
U015223,2023-09-01,JP,19,Other,Web,paid_social
U015224,2023-09-01,HK,28,F,iOS,organic
U015225,2023-09-01,SG,51,M,iOS,paid_search
U015226,2023-09-01,JP,39,M,Web,organic
U015227,2023-09-01,SG,37,F,iOS,organic
U015228,2023-09-01,SG,16,M,Android,paid_social
U015229,2023-09-01,TW,23,M,Web,paid_social
U015230,2023-09-01,TH,36,F,Android,paid_social
U015231,2023-09-01,HK,38,F,iOS,referral
U015232,2023-09-01,TW,23,M,Android,referral
U015233,2023-09-01,HK,18,M,iOS,paid_social
U015234,2023-09-01,JP,26,Other,Android,paid_social
U015235,2023-09-01,JP,16,F,iOS,paid_search
U015236,2023-09-01,Other,41,F,Android,organic
U015237,2023-09-01,TH,43,M,iOS,referral
U015238,2023-09-01,JP,18,F,Android,email_campaign
U015239,2023-09-01,ID,20,F,iOS,paid_social
U015240,2023-09-01,TW,41,F,iOS,organic
U015241,2023-09-01,JP,23,F,Android,organic
U015242,2023-09-01,TW,40,Other,Web,referral
U015243,2023-09-01,Other,19,F,Android,paid_social
U015244,2023-09-01,TW,36,F,Android,organic
U015245,2023-09-01,MY,51,F,Android,referral
U015246,2023-09-01,Other,21,F,Android,paid_search
U015247,2023-09-01,PH,31,F,Web,referral
U015248,2023-09-01,HK,21,M,Android,organic
U015249,2023-09-01,HK,41,F,iOS,referral
U015250,2023-09-01,TW,36,F,iOS,paid_search
U015251,2023-09-01,TW,34,M,Web,organic
U015252,2023-09-01,Other,32,F,iOS,organic
U015253,2023-09-01,SG,43,M,Android,referral
U015254,2023-09-01,JP,40,F,Android,organic
U015255,2023-09-01,TH,31,M,iOS,paid_search
U015256,2023-09-01,Other,42,M,Android,referral
U015257,2023-09-01,MY,16,F,iOS,referral
U015258,2023-09-01,ID,28,F,Web,organic
U015259,2023-09-01,TW,20,M,iOS,paid_search
U015260,2023-09-01,TW,30,M,Web,referral
U015261,2023-09-01,SG,26,F,Android,paid_social
U015262,2023-09-01,JP,37,F,iOS,paid_search
U015263,2023-09-01,TW,42,F,Android,organic
U015264,2023-09-01,MY,16,M,iOS,referral
U015265,2023-09-01,ID,44,M,Android,organic
U015266,2023-09-01,TH,35,F,Android,referral
U015267,2023-09-01,PH,36,M,Web,email_campaign
U015268,2023-09-01,SG,23,F,Android,email_campaign
U015269,2023-09-01,MY,37,M,Android,paid_search
U015270,2023-09-01,JP,32,M,iOS,organic
U015271,2023-09-01,SG,49,M,Android,email_campaign
U015272,2023-09-01,Other,24,F,iOS,paid_social
U015273,2023-09-01,SG,38,M,iOS,referral
U015274,2023-09-02,Other,28,F,iOS,organic
U015275,2023-09-02,HK,29,M,Android,paid_social
U015276,2023-09-02,TW,22,F,Android,referral
U015277,2023-09-02,TW,37,F,Android,paid_search
U015278,2023-09-02,TW,22,F,iOS,organic
U015279,2023-09-02,HK,25,F,iOS,paid_social
U015280,2023-09-02,HK,16,Other,iOS,paid_social
U015281,2023-09-02,TW,41,F,Android,organic
U015282,2023-09-02,HK,16,F,iOS,referral
U015283,2023-09-02,PH,34,F,Web,paid_search
U015284,2023-09-02,HK,36,M,iOS,organic
U015285,2023-09-02,TW,24,M,Web,paid_social
U015286,2023-09-02,PH,27,F,Android,referral
U015287,2023-09-02,TW,42,M,iOS,paid_search
U015288,2023-09-02,TW,22,M,Android,organic
U015289,2023-09-02,HK,21,F,Android,paid_search
U015290,2023-09-02,JP,31,F,Web,organic
U015291,2023-09-02,MY,21,F,Android,referral
U015292,2023-09-02,SG,27,M,Android,paid_social
U015293,2023-09-02,TW,20,M,iOS,referral
U015294,2023-09-02,MY,30,F,Web,referral
U015295,2023-09-02,TW,29,M,Android,referral
U015296,2023-09-02,TW,27,F,iOS,referral
U015297,2023-09-02,TW,30,F,Android,organic
U015298,2023-09-02,TH,40,M,Android,referral
U015299,2023-09-02,Other,31,F,iOS,organic
U015300,2023-09-02,TH,38,M,iOS,paid_search
U015301,2023-09-02,TW,39,F,Android,referral
U015302,2023-09-02,SG,16,F,Android,paid_social
U015303,2023-09-02,TW,25,F,iOS,paid_social
U015304,2023-09-02,HK,39,M,Android,paid_search
U015305,2023-09-02,TW,17,F,Android,referral
U015306,2023-09-02,TW,25,M,Android,paid_search
U015307,2023-09-02,PH,40,M,iOS,email_campaign
U015308,2023-09-02,TW,22,F,iOS,email_campaign
U015309,2023-09-02,SG,36,F,Android,organic
U015310,2023-09-02,TH,31,F,Android,paid_search
U015311,2023-09-02,MY,23,M,Android,referral
U015312,2023-09-02,SG,38,F,iOS,organic
U015313,2023-09-02,SG,23,M,Android,paid_social
U015314,2023-09-02,TW,23,M,iOS,referral
U015315,2023-09-02,SG,16,M,Web,referral
U015316,2023-09-02,JP,36,M,Android,referral
U015317,2023-09-02,HK,21,M,iOS,paid_search
U015318,2023-09-02,TW,33,F,iOS,referral
U015319,2023-09-02,TH,16,M,iOS,organic
U015320,2023-09-02,SG,24,M,Android,paid_search
U015321,2023-09-02,TH,37,F,Android,organic
U015322,2023-09-02,JP,32,F,iOS,referral
U015323,2023-09-02,ID,29,M,iOS,organic
U015324,2023-09-02,MY,23,F,iOS,paid_social
U015325,2023-09-02,SG,38,F,Android,organic
U015326,2023-09-02,ID,29,M,Android,organic
U015327,2023-09-03,PH,36,M,Android,paid_search
U015328,2023-09-03,JP,27,M,Android,paid_search
U015329,2023-09-03,TW,35,M,iOS,email_campaign
U015330,2023-09-03,MY,53,M,Web,referral
U015331,2023-09-03,HK,23,M,iOS,paid_search
U015332,2023-09-03,ID,39,M,iOS,organic
U015333,2023-09-03,ID,40,M,iOS,paid_search
U015334,2023-09-03,TW,21,F,Web,paid_social
U015335,2023-09-03,HK,38,M,iOS,paid_search
U015336,2023-09-03,HK,24,M,iOS,organic
U015337,2023-09-03,SG,17,M,iOS,paid_social
U015338,2023-09-03,TW,30,F,Android,paid_search
U015339,2023-09-03,ID,42,F,iOS,referral
U015340,2023-09-03,MY,37,M,Android,referral
U015341,2023-09-03,SG,16,F,iOS,referral
U015342,2023-09-03,TW,28,M,Android,referral
U015343,2023-09-03,ID,34,M,Android,organic
U015344,2023-09-03,JP,40,F,iOS,referral
U015345,2023-09-03,HK,44,F,iOS,paid_search
U015346,2023-09-03,TW,24,F,Android,paid_search
U015347,2023-09-03,MY,37,F,Web,paid_search
U015348,2023-09-03,Other,23,F,iOS,paid_search
U015349,2023-09-03,ID,19,F,Android,paid_search
U015350,2023-09-03,SG,25,M,iOS,organic
U015351,2023-09-03,TW,24,F,Android,organic
U015352,2023-09-03,TW,33,Other,Android,organic
U015353,2023-09-03,TW,28,F,Web,paid_social
U015354,2023-09-03,TW,27,Other,Web,email_campaign
U015355,2023-09-03,HK,29,M,Android,referral
U015356,2023-09-03,TH,30,F,iOS,email_campaign
U015357,2023-09-03,JP,41,M,iOS,paid_search
U015358,2023-09-03,SG,24,F,Android,paid_search
U015359,2023-09-03,Other,37,F,iOS,organic
U015360,2023-09-03,Other,36,M,iOS,email_campaign
U015361,2023-09-03,TW,42,F,Android,email_campaign
U015362,2023-09-03,HK,43,M,Android,organic
U015363,2023-09-03,TW,17,F,iOS,paid_social
U015364,2023-09-03,TH,31,F,Android,paid_social
U015365,2023-09-03,SG,28,M,Android,organic
U015366,2023-09-03,TW,28,M,iOS,paid_social
U015367,2023-09-03,TH,23,F,iOS,organic
U015368,2023-09-03,Other,32,M,Web,organic
U015369,2023-09-03,HK,35,F,iOS,paid_search
U015370,2023-09-03,Other,58,M,iOS,referral
U015371,2023-09-03,HK,29,F,iOS,organic
U015372,2023-09-03,HK,28,M,iOS,referral
U015373,2023-09-03,MY,23,F,iOS,paid_search
U015374,2023-09-03,JP,45,F,Android,organic
U015375,2023-09-03,TW,38,F,Android,organic
U015376,2023-09-03,TW,21,F,iOS,referral
U015377,2023-09-03,JP,19,M,Web,paid_social
U015378,2023-09-03,TW,43,F,iOS,referral
U015379,2023-09-04,MY,27,F,iOS,paid_search
U015380,2023-09-04,HK,17,F,iOS,referral
U015381,2023-09-04,TW,31,F,iOS,organic
U015382,2023-09-04,MY,42,M,Web,organic
U015383,2023-09-04,TW,18,M,Web,paid_social
U015384,2023-09-04,TH,26,M,Web,organic
U015385,2023-09-04,TW,38,Other,Android,paid_search
U015386,2023-09-04,MY,20,F,Web,paid_search
U015387,2023-09-04,JP,26,F,iOS,paid_social
U015388,2023-09-04,MY,49,M,Web,organic
U015389,2023-09-04,TW,45,M,Android,referral
U015390,2023-09-04,TH,21,M,Android,organic
U015391,2023-09-04,Other,21,M,Android,organic
U015392,2023-09-04,HK,27,F,Android,organic
U015393,2023-09-04,TW,32,M,Web,organic
U015394,2023-09-04,TW,28,F,iOS,paid_social
U015395,2023-09-04,TH,25,F,iOS,paid_social
U015396,2023-09-04,HK,39,F,Android,paid_search
U015397,2023-09-04,TW,20,M,iOS,paid_search
U015398,2023-09-04,JP,28,F,Android,referral
U015399,2023-09-04,TW,36,M,iOS,organic
U015400,2023-09-04,TW,28,F,iOS,referral
U015401,2023-09-04,JP,44,F,Android,referral
U015402,2023-09-04,TW,31,M,Android,email_campaign
U015403,2023-09-04,ID,23,F,Android,paid_social
U015404,2023-09-04,TW,21,M,Android,organic
U015405,2023-09-04,TW,29,M,Android,paid_social
U015406,2023-09-04,ID,39,F,iOS,organic
U015407,2023-09-04,TW,32,F,Android,referral
U015408,2023-09-04,HK,38,M,Android,organic
U015409,2023-09-04,ID,48,M,Android,referral
U015410,2023-09-04,TW,35,F,iOS,organic
U015411,2023-09-04,TH,16,M,Android,paid_social
U015412,2023-09-04,ID,33,M,Android,paid_social
U015413,2023-09-04,MY,50,F,Android,organic
U015414,2023-09-04,TW,51,M,iOS,referral
U015415,2023-09-04,TW,45,M,Web,organic
U015416,2023-09-04,TH,42,M,iOS,organic
U015417,2023-09-04,SG,47,F,Web,paid_search
U015418,2023-09-04,TW,33,Other,iOS,organic
U015419,2023-09-04,TW,42,M,iOS,organic
U015420,2023-09-04,TW,35,M,Android,paid_social
U015421,2023-09-04,TW,40,M,iOS,organic
U015422,2023-09-04,TW,24,F,Android,paid_social
U015423,2023-09-04,MY,21,F,Android,organic
U015424,2023-09-04,PH,34,F,Android,referral
U015425,2023-09-04,HK,25,M,iOS,paid_social
U015426,2023-09-04,PH,30,F,iOS,organic
U015427,2023-09-04,SG,47,M,Android,referral
U015428,2023-09-04,TW,24,M,iOS,organic
U015429,2023-09-04,TH,35,M,Android,paid_search
U015430,2023-09-04,ID,27,F,iOS,paid_social
U015431,2023-09-04,SG,22,F,iOS,organic
U015432,2023-09-04,TW,28,F,Android,organic
U015433,2023-09-04,HK,38,F,iOS,organic
U015434,2023-09-04,HK,30,Other,Android,paid_search
U015435,2023-09-04,MY,20,F,iOS,paid_social
U015436,2023-09-04,MY,22,Other,Web,organic
U015437,2023-09-04,SG,35,M,iOS,referral
U015438,2023-09-04,MY,46,F,iOS,email_campaign
U015439,2023-09-04,Other,27,M,iOS,paid_social
U015440,2023-09-04,HK,36,M,Android,organic
U015441,2023-09-05,PH,30,F,Android,organic
U015442,2023-09-05,ID,37,M,Android,organic
U015443,2023-09-05,TH,44,M,iOS,organic
U015444,2023-09-05,TH,37,M,iOS,organic
U015445,2023-09-05,TW,21,F,Android,paid_social
U015446,2023-09-05,TW,43,F,iOS,organic
U015447,2023-09-05,TW,37,F,iOS,organic
U015448,2023-09-05,JP,42,F,Android,organic
U015449,2023-09-05,HK,23,Other,Android,organic
U015450,2023-09-05,SG,35,F,iOS,organic
U015451,2023-09-05,TW,27,F,iOS,paid_social
U015452,2023-09-05,Other,31,M,Android,paid_search
U015453,2023-09-05,ID,38,M,iOS,referral
U015454,2023-09-05,TW,35,M,Android,organic
U015455,2023-09-05,HK,32,M,Android,referral
U015456,2023-09-05,TW,28,F,Android,paid_social
U015457,2023-09-05,Other,28,M,iOS,paid_search
U015458,2023-09-05,Other,43,F,iOS,organic
U015459,2023-09-05,TW,29,M,Android,email_campaign
U015460,2023-09-05,HK,35,F,Web,paid_search
U015461,2023-09-05,JP,29,F,iOS,organic
U015462,2023-09-05,HK,24,M,Web,referral
U015463,2023-09-05,JP,17,F,iOS,paid_social
U015464,2023-09-05,SG,37,M,Android,paid_search
U015465,2023-09-05,JP,45,F,Android,referral
U015466,2023-09-05,MY,23,F,Web,paid_search
U015467,2023-09-05,HK,28,M,iOS,paid_search
U015468,2023-09-05,TH,32,M,Android,email_campaign
U015469,2023-09-05,TW,48,F,iOS,organic
U015470,2023-09-05,MY,34,F,Android,paid_social
U015471,2023-09-05,TW,17,F,iOS,organic
U015472,2023-09-05,TW,30,F,Web,paid_social
U015473,2023-09-05,TW,28,F,iOS,referral
U015474,2023-09-05,ID,43,M,Android,organic
U015475,2023-09-05,JP,41,M,Android,organic
U015476,2023-09-05,TW,29,M,Web,paid_social
U015477,2023-09-05,TH,31,F,iOS,organic
U015478,2023-09-05,MY,35,F,iOS,organic
U015479,2023-09-05,HK,25,F,iOS,paid_social
U015480,2023-09-05,TW,24,F,iOS,referral
U015481,2023-09-05,ID,19,F,iOS,paid_social
U015482,2023-09-05,SG,37,M,Web,organic
U015483,2023-09-05,HK,27,F,Android,paid_social
U015484,2023-09-05,JP,28,M,iOS,organic
U015485,2023-09-05,JP,26,F,iOS,paid_social
U015486,2023-09-05,SG,19,F,Android,paid_social
U015487,2023-09-05,JP,34,M,Android,referral
U015488,2023-09-05,SG,56,Other,iOS,referral
U015489,2023-09-05,TW,32,F,iOS,paid_social
U015490,2023-09-05,ID,27,F,iOS,email_campaign
U015491,2023-09-05,TW,19,F,Android,paid_social
U015492,2023-09-05,ID,30,M,Web,organic
U015493,2023-09-05,JP,44,F,iOS,organic
U015494,2023-09-05,PH,39,M,Android,organic
U015495,2023-09-05,MY,33,F,Android,paid_search
U015496,2023-09-05,Other,37,M,Android,organic
U015497,2023-09-05,TH,26,M,Android,email_campaign
U015498,2023-09-05,TH,20,F,iOS,paid_search
U015499,2023-09-05,HK,32,M,Android,organic
U015500,2023-09-05,HK,30,F,Android,organic
U015501,2023-09-06,HK,28,M,Web,referral
U015502,2023-09-06,TW,31,F,Android,referral
U015503,2023-09-06,SG,28,M,Android,referral
U015504,2023-09-06,JP,23,M,Android,referral
U015505,2023-09-06,Other,38,M,iOS,organic
U015506,2023-09-06,JP,25,M,Android,referral
U015507,2023-09-06,Other,26,M,Android,organic
U015508,2023-09-06,HK,25,M,Android,organic
U015509,2023-09-06,MY,24,M,Web,paid_social
U015510,2023-09-06,TH,37,M,Android,organic
U015511,2023-09-06,TH,20,F,iOS,paid_social
U015512,2023-09-06,TW,38,M,Android,organic
U015513,2023-09-06,JP,42,F,iOS,email_campaign
U015514,2023-09-06,TW,40,F,iOS,paid_search
U015515,2023-09-06,TW,39,M,Android,organic
U015516,2023-09-06,SG,36,F,iOS,organic
U015517,2023-09-06,TW,48,Other,iOS,organic
U015518,2023-09-06,TW,32,F,iOS,organic
U015519,2023-09-06,JP,29,M,Web,organic
U015520,2023-09-06,TW,24,F,iOS,organic
U015521,2023-09-06,HK,32,Other,Android,paid_search
U015522,2023-09-06,PH,19,F,iOS,email_campaign
U015523,2023-09-06,HK,43,M,iOS,paid_search
U015524,2023-09-06,JP,31,M,iOS,email_campaign
U015525,2023-09-06,TH,22,M,Android,paid_social
U015526,2023-09-06,HK,46,M,Android,email_campaign
U015527,2023-09-06,MY,33,F,Android,organic
U015528,2023-09-06,HK,20,M,Android,referral
U015529,2023-09-06,ID,22,F,Android,email_campaign
U015530,2023-09-06,MY,25,F,Android,referral
U015531,2023-09-06,ID,27,F,Web,organic
U015532,2023-09-06,HK,21,F,Android,organic
U015533,2023-09-06,TH,23,F,Android,referral
U015534,2023-09-06,HK,19,M,Android,organic
U015535,2023-09-06,MY,16,F,iOS,organic
U015536,2023-09-06,MY,24,M,Android,organic
U015537,2023-09-06,TW,51,F,Android,organic
U015538,2023-09-06,TW,16,M,Android,paid_social
U015539,2023-09-06,MY,17,F,iOS,organic
U015540,2023-09-06,TW,41,M,Web,paid_search
U015541,2023-09-06,TW,16,M,Android,paid_search
U015542,2023-09-06,TW,32,F,iOS,paid_social
U015543,2023-09-06,TW,29,F,Android,organic
U015544,2023-09-06,SG,27,F,Android,referral
U015545,2023-09-06,HK,29,M,iOS,referral
U015546,2023-09-06,PH,28,M,Android,paid_social
U015547,2023-09-06,JP,50,F,iOS,organic
U015548,2023-09-06,HK,30,F,iOS,email_campaign
U015549,2023-09-06,HK,32,M,Android,referral
U015550,2023-09-06,SG,41,F,iOS,paid_search
U015551,2023-09-06,SG,23,F,Web,paid_search
U015552,2023-09-06,TH,35,F,Android,organic
U015553,2023-09-06,TH,33,F,Android,paid_search
U015554,2023-09-06,TW,25,M,iOS,paid_social
U015555,2023-09-06,TW,30,F,Android,paid_search
U015556,2023-09-06,SG,25,F,Web,paid_social
U015557,2023-09-06,HK,29,F,Android,referral
U015558,2023-09-06,TW,26,M,Android,paid_search
U015559,2023-09-06,HK,45,F,iOS,organic
U015560,2023-09-06,JP,28,Other,Web,organic
U015561,2023-09-06,TW,16,M,Android,organic
U015562,2023-09-06,HK,47,F,Android,organic
U015563,2023-09-06,PH,36,M,iOS,paid_search
U015564,2023-09-07,TW,20,F,iOS,paid_social
U015565,2023-09-07,HK,22,M,iOS,paid_search
U015566,2023-09-07,JP,16,F,Android,paid_social
U015567,2023-09-07,TW,17,F,iOS,organic
U015568,2023-09-07,JP,31,F,Web,referral
U015569,2023-09-07,TW,25,M,Android,paid_search
U015570,2023-09-07,TW,23,F,iOS,paid_search
U015571,2023-09-07,TW,19,F,iOS,referral
U015572,2023-09-07,HK,16,M,iOS,email_campaign
U015573,2023-09-07,TW,32,F,iOS,referral
U015574,2023-09-07,JP,23,F,Web,organic
U015575,2023-09-07,HK,16,Other,iOS,paid_social
U015576,2023-09-07,TW,17,F,Android,organic
U015577,2023-09-07,HK,24,F,Android,organic
U015578,2023-09-07,JP,46,F,Android,paid_search
U015579,2023-09-07,TW,44,F,iOS,organic
U015580,2023-09-07,TW,16,F,Android,referral
U015581,2023-09-07,HK,28,F,Web,paid_social
U015582,2023-09-07,TW,23,F,Web,paid_search
U015583,2023-09-07,JP,38,F,Android,email_campaign
U015584,2023-09-07,TW,16,F,Android,organic
U015585,2023-09-07,TW,40,F,iOS,organic
U015586,2023-09-07,TH,31,M,iOS,paid_social
U015587,2023-09-07,SG,45,M,iOS,referral
U015588,2023-09-07,TW,41,M,Web,organic
U015589,2023-09-07,TW,24,M,iOS,organic
U015590,2023-09-07,MY,22,M,Android,paid_social
U015591,2023-09-07,MY,23,M,iOS,organic
U015592,2023-09-07,TH,24,F,Android,paid_social
U015593,2023-09-07,ID,23,F,iOS,referral
U015594,2023-09-07,JP,33,F,Android,paid_social
U015595,2023-09-07,TW,29,M,Android,organic
U015596,2023-09-07,HK,16,M,Android,paid_social
U015597,2023-09-07,TH,33,F,iOS,paid_search
U015598,2023-09-07,HK,29,M,Web,referral
U015599,2023-09-07,JP,34,M,Web,paid_social
U015600,2023-09-07,HK,26,M,iOS,paid_social
U015601,2023-09-07,TW,33,Other,Android,organic
U015602,2023-09-07,TW,21,M,iOS,paid_social
U015603,2023-09-07,Other,16,F,Android,referral
U015604,2023-09-07,SG,17,F,Android,paid_search
U015605,2023-09-07,ID,25,F,Android,paid_social
U015606,2023-09-07,TH,34,M,Android,paid_social
U015607,2023-09-07,TW,30,F,iOS,organic
U015608,2023-09-07,HK,29,F,Android,paid_social
U015609,2023-09-07,ID,32,F,Android,paid_social
U015610,2023-09-07,SG,26,F,Android,referral
U015611,2023-09-07,HK,25,F,iOS,paid_social
U015612,2023-09-07,TW,42,F,iOS,organic
U015613,2023-09-07,HK,33,M,Android,organic
U015614,2023-09-07,TW,46,F,iOS,organic
U015615,2023-09-07,TW,43,F,iOS,organic
U015616,2023-09-07,TW,31,F,Android,referral
U015617,2023-09-07,HK,23,F,iOS,paid_social
U015618,2023-09-07,HK,41,F,iOS,referral
U015619,2023-09-07,JP,38,M,Web,paid_search
U015620,2023-09-07,TH,29,F,Android,paid_search
U015621,2023-09-07,JP,29,M,Android,organic
U015622,2023-09-07,TW,31,M,Android,referral
U015623,2023-09-07,MY,26,M,iOS,organic
U015624,2023-09-07,Other,29,F,iOS,organic
U015625,2023-09-07,TW,29,M,Android,paid_social
U015626,2023-09-07,HK,36,M,Android,organic
